Contact RowID|Contact Status|Call Outcome|Call Attempt|Contact Comment|Update By|Upload Status|Error Message
240723800966|Unsuccess|System Conect|3||AUNJAIBOT||
2407071217127|Unsuccess|System Conect|4||AUNJAIBOT||
240723802201|Unsuccess|System Conect|1||AUNJAIBOT||
2407071217293|Unsuccess|System Conect|4||AUNJAIBOT||
2407081201264|Success SMS||5||AUNJAIBOT||
2407093464679|Unsuccess|System Conect|3||AUNJAIBOT||
2407071174297|Unsuccess|System Conect|3||AUNJAIBOT||
2407093478878|Success SMS||5||AUNJAIBOT||
2407071168378|Success SMS||5||AUNJAIBOT||
2407071156968|Success SMS||5||AUNJAIBOT||
2407093465784|Unsuccess|System Conect|3||AUNJAIBOT||
2407231048176|Unsuccess|System Conect|3||AUNJAIBOT||
2407093469119|Unsuccess|System Conect|3||AUNJAIBOT||
2407071190026|Success SMS||5||AUNJAIBOT||
2407081146129|Unsuccess|System Conect|4||AUNJAIBOT||
2407093464702|Success SMS||5||AUNJAIBOT||
2407081189443|Unsuccess|System Conect|4||AUNJAIBOT||
2407071192983|Unsuccess|System Conect|3||AUNJAIBOT||
2407071198683|Success SMS||5||AUNJAIBOT||
2407093524897|Unsuccess|System Conect|2||AUNJAIBOT||
2407093474168|Unsuccess|System Conect|3||AUNJAIBOT||
2407231136657|Unsuccess|System Conect|2||AUNJAIBOT||
2407071169996|Success SMS||5||AUNJAIBOT||
2407071168396|Unsuccess|System Conect|4||AUNJAIBOT||
2407071170755|Success SMS||5||AUNJAIBOT||
2407081161004|Success SMS||5||AUNJAIBOT||
2407071181029|Success SMS||5||AUNJAIBOT||
2407093476016|Unsuccess|System Conect|4||AUNJAIBOT||
2407081160271|Success SMS||5||AUNJAIBOT||
2407071180256|Success SMS||5||AUNJAIBOT||
2407071156945|Success SMS||5||AUNJAIBOT||
2407081150796|Unsuccess|System Conect|3||AUNJAIBOT||
2407093504559|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407231094264|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407071184484|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
240723802234|Unsuccess|System Conect|3||AUNJAIBOT||
2407081172047|Success SMS||5||AUNJAIBOT||
2407231137333|Unsuccess|System Conect|1||AUNJAIBOT||
2407231139153|Unsuccess|System Conect|4||AUNJAIBOT||
2407081222693|Success SMS||5||AUNJAIBOT||
2407093535239|Success SMS||5||AUNJAIBOT||
2407081228587|Success SMS||5||AUNJAIBOT||
2407081229879|Success SMS||5||AUNJAIBOT||
2407081169081|Unsuccess|System Conect|1||AUNJAIBOT||
2407081161813|Success SMS||5||AUNJAIBOT||
2407081160680|Success SMS||5||AUNJAIBOT||
2407093477103|Success SMS||5||AUNJAIBOT||
2407081170073|Unsuccess|System Conect|1||AUNJAIBOT||
2407031773765|Success SMS||5||AUNJAIBOT||
2407231094313|Unsuccess|System Conect|1||AUNJAIBOT||
2407093503855|Unsuccess|System Conect|4||AUNJAIBOT||
2407093503655|Success SMS||5||AUNJAIBOT||
2407071233561|Success SMS||5||AUNJAIBOT||
2407081230616|Success SMS||5||AUNJAIBOT||
2407071233707|Success SMS||5||AUNJAIBOT||
2407093534839|Unsuccess|System Conect|4||AUNJAIBOT||
2407071200470|Unsuccess|System Conect|4||AUNJAIBOT||
2407081169036|Success SMS||5||AUNJAIBOT||
2407071189628|Success SMS||5||AUNJAIBOT||
2407071190106|Unsuccess|System Conect|4||AUNJAIBOT||
2407071193674|Success SMS||5||AUNJAIBOT||
2407071192472|Unsuccess|System Conect|4||AUNJAIBOT||
2407081165170|Success SMS||5||AUNJAIBOT||
2407231137986|Unsuccess|System Conect|3||AUNJAIBOT||
2407093495239|Unsuccess|System Conect|4||AUNJAIBOT||
2407081231502|Success SMS||5||AUNJAIBOT||
2407071236423|Success SMS||5||AUNJAIBOT||
240723757478|Unsuccess|System Conect|1||AUNJAIBOT||
2407093511005|Success SMS||5||AUNJAIBOT||
2407031732354|Success SMS||5||AUNJAIBOT||
2407093493739|Success SMS||5||AUNJAIBOT||
2407081202081|Success SMS||5||AUNJAIBOT||
240723756298|Success SMS||5||AUNJAIBOT||
2407093495277|Unsuccess|System Conect|3||AUNJAIBOT||
2407071232908|Unsuccess|System Conect|4||AUNJAIBOT||
2407081177456|Success SMS||5||AUNJAIBOT||
2407071200958|Success SMS||5||AUNJAIBOT||
240723755833|Success SMS||5||AUNJAIBOT||
2407081220383|Unsuccess|System Conect|4||AUNJAIBOT||
2407093522890|Success SMS||5||AUNJAIBOT||
2407031730868|Success SMS||5||AUNJAIBOT||
2407031854895|Success SMS||5||AUNJAIBOT||
240723758360|Success SMS||5||AUNJAIBOT||
2407093532055|Success SMS||5||AUNJAIBOT||
2407093537590|Unsuccess|System Conect|3||AUNJAIBOT||
2407093512129|Success SMS||5||AUNJAIBOT||
2407071210398|Success SMS||5||AUNJAIBOT||
240723799197|Unsuccess|System Conect|2||AUNJAIBOT||
2407093511514|Unsuccess|System Conect|4||AUNJAIBOT||
2407093500499|Unsuccess|System Conect|4||AUNJAIBOT||
2407093523837|Unsuccess|System Conect|2||AUNJAIBOT||
2407031841555|Unsuccess|System Conect|4||AUNJAIBOT||
2407031775562|Success SMS||5||AUNJAIBOT||
2407031730161|Unsuccess|System Conect|4||AUNJAIBOT||
2407081199473|Unsuccess|System Conect|4||AUNJAIBOT||
2407081238158|Unsuccess|System Conect|1||AUNJAIBOT||
2407081220384|Success SMS||5||AUNJAIBOT||
2407031732438|Success SMS||5||AUNJAIBOT||
2407071241643|Success SMS||5||AUNJAIBOT||
2407081239540|Success SMS||5||AUNJAIBOT||
2407081237880|Success SMS||5||AUNJAIBOT||
2407081242448|Success SMS||5||AUNJAIBOT||
2407081239427|Success SMS||5||AUNJAIBOT||
2407081237830|Success SMS||5||AUNJAIBOT||
2407093438723|Success SMS||5||AUNJAIBOT||
2407031773981|Unsuccess|System Conect|4||AUNJAIBOT||
2407093512843|Unsuccess|System Conect|4||AUNJAIBOT||
2407031773959|Success SMS||5||AUNJAIBOT||
240723801357|Unsuccess|System Conect|4||AUNJAIBOT||
2407031732009|Unsuccess|System Conect|4||AUNJAIBOT||
2407031731894|Success SMS||5||AUNJAIBOT||
2407071213685|Unsuccess|System Conect|4||AUNJAIBOT||
2407071215694|Success SMS||5||AUNJAIBOT||
240723801371|Success SMS||5||AUNJAIBOT||
2407081199531|Success SMS||5||AUNJAIBOT||
2407081197429|Unsuccess|System Conect|2||AUNJAIBOT||
2407071218581|Success SMS||5||AUNJAIBOT||
2407031732406|Unsuccess|System Conect|2||AUNJAIBOT||
2407093503712|Success SMS||5||AUNJAIBOT||
2407071210489|Unsuccess|System Conect|3||AUNJAIBOT||
2407093523520|Unsuccess|System Conect|3||AUNJAIBOT||
2407031820662|Unsuccess|System Conect|3||AUNJAIBOT||
2407031818393|Unsuccess|System Conect|4||AUNJAIBOT||
2407031817974|Success SMS||5||AUNJAIBOT||
2407093438740|Success SMS||5||AUNJAIBOT||
2407071233475|Unsuccess|System Conect|2||AUNJAIBOT||
2407093442871|Success SMS||5||AUNJAIBOT||
2407093526398|Success SMS||5||AUNJAIBOT||
2407031820226|Success SMS||5||AUNJAIBOT||
2407093522707|Unsuccess|System Conect|4||AUNJAIBOT||
2407093531996|Unsuccess|System Conect|4||AUNJAIBOT||
240723801426|Unsuccess|System Conect|3||AUNJAIBOT||
2407071237072|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|4||AUNJAIBOT||
2407031843695|Unsuccess|System Conect|3||AUNJAIBOT||
2407081243211|Success SMS||5||AUNJAIBOT||
2407031841728|Unsuccess|System Conect|4||AUNJAIBOT||
2407071236610|Unsuccess|System Conect|4||AUNJAIBOT||
2407093543926|Success SMS||5||AUNJAIBOT||
2407093541855|Success SMS||5||AUNJAIBOT||
2407071244005|Success SMS||5||AUNJAIBOT||
2407071244058|Success SMS||5||AUNJAIBOT||
2407071236273|Success SMS||5||AUNJAIBOT||
2407031844274|Success SMS||5||AUNJAIBOT||
2407031821334|Success SMS||5||AUNJAIBOT||
2407093533260|Unsuccess|System Conect|4||AUNJAIBOT||
2407071233677|Success SMS||5||AUNJAIBOT||
2407093524077|Unsuccess|System Conect|4||AUNJAIBOT||
2407093532928|Success SMS||5||AUNJAIBOT||
2407081231220|Unsuccess|System Conect|4||AUNJAIBOT||
2407031850180|Success SMS||5||AUNJAIBOT||
2407093538763|Unsuccess|System Conect|4||AUNJAIBOT||
2407081233028|Success SMS||5||AUNJAIBOT||
2407071247154|Unsuccess|System Conect|4||AUNJAIBOT||
2407071248525|Success SMS||5||AUNJAIBOT||
2407031843646|Success SMS||5||AUNJAIBOT||
2407031844417|Success SMS||5||AUNJAIBOT||
2407081229521|Success SMS||5||AUNJAIBOT||
2407081230283|Success SMS||5||AUNJAIBOT||
2407071233748|Unsuccess|System Conect|4||AUNJAIBOT||
2407031854160|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407031843767|Success SMS||5||AUNJAIBOT||
2407081237966|Unsuccess|System Conect|4||AUNJAIBOT||
2407081231776|Unsuccess|System Conect|3||AUNJAIBOT||
2407093539309|Success SMS||5||AUNJAIBOT||
2407031850549|Success SMS||5||AUNJAIBOT||
2407093444890|Success SMS||5||AUNJAIBOT||
2407081236974|Success SMS||5||AUNJAIBOT||
2407093537620|Unsuccess|System Conect|4||AUNJAIBOT||
2407071240872|Success SMS||5||AUNJAIBOT||
2407031844134|Success SMS||5||AUNJAIBOT||
2407093536903|Unsuccess|System Conect|4||AUNJAIBOT||
2407071234154|Success SMS||5||AUNJAIBOT||
2407071236081|Unsuccess|System Conect|4||AUNJAIBOT||
2407071236332|Success SMS||5||AUNJAIBOT||
2407071235336|Success SMS||5||AUNJAIBOT||
2407081232451|Success SMS||5||AUNJAIBOT||
2407071234824|Unsuccess|System Conect|4||AUNJAIBOT||
2407093537062|Success SMS||5||AUNJAIBOT||
2407081234955|Unsuccess|System Conect|4||AUNJAIBOT||
2407031854872|Success SMS||5||AUNJAIBOT||
2407081236760|Success SMS||5||AUNJAIBOT||
2407031849483|Unsuccess|System Conect|4||AUNJAIBOT||
2407093535941|Success SMS||5||AUNJAIBOT||
2407093547162|Success SMS||5||AUNJAIBOT||
2407093545337|Success SMS||5||AUNJAIBOT||
2407093539154|Unsuccess|System Conect|4||AUNJAIBOT||
2407081234908|Success SMS||5||AUNJAIBOT||
2407081235045|Unsuccess|System Conect|3||AUNJAIBOT||
2407031842715|Success SMS||5||AUNJAIBOT||
2407081240971|Success SMS||5||AUNJAIBOT||
2407031853617|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407031855329|Success SMS||5||AUNJAIBOT||
2407071241514|Success SMS||5||AUNJAIBOT||
2407031853161|Success SMS||5||AUNJAIBOT||
2407031855373|Success SMS||5||AUNJAIBOT||
2407071237797|Success SMS||5||AUNJAIBOT||
2407093443076|Success SMS||5||AUNJAIBOT||
2407071241190|Success SMS||5||AUNJAIBOT||
2407081127880|Success SMS||5||AUNJAIBOT||
2407081128012|Success SMS||5||AUNJAIBOT||
2407081237405|Unsuccess|System Conect|1||AUNJAIBOT||
2407081239862|Success SMS||5||AUNJAIBOT||
2407081243077|Unsuccess|System Conect|4||AUNJAIBOT||
2407071242748|Success SMS||5||AUNJAIBOT||
2407081236807|Success SMS||5||AUNJAIBOT||
2407093536100|Unsuccess|System Conect|4||AUNJAIBOT||
2407031857554|Success SMS||5||AUNJAIBOT||
2407093447706|Success SMS||5||AUNJAIBOT||
2407093539394|Success SMS||5||AUNJAIBOT||
2407093449605|Unsuccess|System Conect|3||AUNJAIBOT||
2407093451325|Success SMS||5||AUNJAIBOT||
2407093549023|Unsuccess|System Conect|4||AUNJAIBOT||
2407093553391|Success SMS||5||AUNJAIBOT||
2407093550657|Unsuccess|System Conect|3||AUNJAIBOT||
2407081129385|Success SMS||5||AUNJAIBOT||
2407093550728|Success SMS||5||AUNJAIBOT||
2407093549419|Unsuccess|System Conect|4||AUNJAIBOT||
2407081129221|Success SMS||5||AUNJAIBOT||
2407093442933|Success SMS||5||AUNJAIBOT||
2407031854152|Success SMS||5||AUNJAIBOT||
2407071242783|Success SMS||5||AUNJAIBOT||
2407031859546|Success SMS||5||AUNJAIBOT||
2407093542782|Success SMS||5||AUNJAIBOT||
2407071246951|Unsuccess|System Conect|3||AUNJAIBOT||
2407032047730|Success SMS||5||AUNJAIBOT||
2407093544613|Success SMS||5||AUNJAIBOT||
2407071244993|Unsuccess|System Conect|1||AUNJAIBOT||
2407031859832|Success SMS||5||AUNJAIBOT||
2407031858924|Success SMS||5||AUNJAIBOT||
2407081133208|Unsuccess|System Conect|4||AUNJAIBOT||
2407081133083|Success SMS||5||AUNJAIBOT||
2407081132608|Unsuccess|System Conect|4||AUNJAIBOT||
2407031859753|Success SMS||5||AUNJAIBOT||
2407093444287|Success SMS||5||AUNJAIBOT||
2407093445493|Unsuccess|System Conect|4||AUNJAIBOT||
2407031857371|Success SMS||5||AUNJAIBOT||
2407093542443|Success SMS||5||AUNJAIBOT||
2407093444350|Unsuccess|System Conect|4||AUNJAIBOT||
2407093542638|Success SMS||5||AUNJAIBOT||
2407032049002|Unsuccess|System Conect|1||AUNJAIBOT||
2407031857345|Success SMS||5||AUNJAIBOT||
2407071148164|Unsuccess|System Conect|4||AUNJAIBOT||
2407093447579|Unsuccess|System Conect|4||AUNJAIBOT||
2407071251299|Success SMS||5||AUNJAIBOT||
2407071250642|Success SMS||5||AUNJAIBOT||
2407032049028|Unsuccess|System Conect|4||AUNJAIBOT||
2407032135789|Success SMS||5||AUNJAIBOT||
2407071246228|Unsuccess|System Conect|1||AUNJAIBOT||
2407071244134|Success SMS||5||AUNJAIBOT||
2407071244534|Unsuccess|System Conect|4||AUNJAIBOT||
2407032046666|Unsuccess|System Conect|4||AUNJAIBOT||
2407093445611|Success SMS||5||AUNJAIBOT||
2407032137121|Success SMS||5||AUNJAIBOT||
2407032134314|Unsuccess|System Conect|4||AUNJAIBOT||
2407032178382|Success SMS||5||AUNJAIBOT||
2407032178443|Success SMS||5||AUNJAIBOT||
2407093450139|Unsuccess|System Conect|4||AUNJAIBOT||
2407071254051|Success SMS||5||AUNJAIBOT||
2407071147910|Success SMS||5||AUNJAIBOT||
2407081134017|Success SMS||5||AUNJAIBOT||
2407081134945|Success SMS||5||AUNJAIBOT||
2407093548600|Success SMS||5||AUNJAIBOT||
2407032137399|Success SMS||5||AUNJAIBOT||
2407071250124|Success SMS||5||AUNJAIBOT||
2407071254119|Success SMS||5||AUNJAIBOT||
2407093544689|Unsuccess|System Conect|3||AUNJAIBOT||
2407093546161|Unsuccess|System Conect|4||AUNJAIBOT||
2407093449402|Success SMS||5||AUNJAIBOT||
2407093449586|Unsuccess|System Conect|4||AUNJAIBOT||
2407093452041|Success SMS||5||AUNJAIBOT||
2407093453244|Success SMS||5||AUNJAIBOT||
2407081140692|Success SMS||5||AUNJAIBOT||
2407093453591|Unsuccess|System Conect|4||AUNJAIBOT||
2407081135586|Success SMS||5||AUNJAIBOT||
2407071152830|Unsuccess|System Conect|3||AUNJAIBOT||
2407093455875|Unsuccess|System Conect|4||AUNJAIBOT||
2407093546875|Unsuccess|System Conect|4||AUNJAIBOT||
2407032179565|Success SMS||5||AUNJAIBOT||
2407093545221|Unsuccess|System Conect|4||AUNJAIBOT||
2407032178355|Success SMS||5||AUNJAIBOT||
2407071252575|Unsuccess|System Conect|4||AUNJAIBOT||
2407032135871|Success SMS||5||AUNJAIBOT||
2407093544756|Success SMS||5||AUNJAIBOT||
2407093546171|Success SMS||5||AUNJAIBOT||
2407071250256|Success SMS||5||AUNJAIBOT||
2407081128740|Success SMS||5||AUNJAIBOT||
2407093448514|Success SMS||5||AUNJAIBOT||
2407081157062|Success SMS||5||AUNJAIBOT||
2407032134058|Unsuccess|System Conect|4||AUNJAIBOT||
2407071252087|Success SMS||5||AUNJAIBOT||
2407081130895|Success SMS||5||AUNJAIBOT||
2407032180653|Success SMS||5||AUNJAIBOT||
2407081144251|Unsuccess|System Conect|4||AUNJAIBOT||
2407081146560|Success SMS||5||AUNJAIBOT||
2407093462989|Unsuccess|System Conect|2||AUNJAIBOT||
2407081146607|Success SMS||5||AUNJAIBOT||
2407093463533|Success SMS||5||AUNJAIBOT||
2407081131663|Success SMS||5||AUNJAIBOT||
2407093450368|Success SMS||5||AUNJAIBOT||
2407081129623|Success SMS||5||AUNJAIBOT||
2407093549430|Success SMS||5||AUNJAIBOT||
2407093550256|Success SMS||5||AUNJAIBOT||
2407093548918|Success SMS||5||AUNJAIBOT||
2407093452106|Success SMS||5||AUNJAIBOT||
2407093553991|Unsuccess|System Conect|2||AUNJAIBOT||
2407093550226|Success SMS||5||AUNJAIBOT||
2407081131701|Success SMS||5||AUNJAIBOT||
2407081130790|Success SMS||5||AUNJAIBOT||
2407093553383|Success SMS||5||AUNJAIBOT||
2407093450165|Success SMS||5||AUNJAIBOT||
2407081133230|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407032180067|Success SMS||5||AUNJAIBOT||
2407032180032|Unsuccess|System Conect|2||AUNJAIBOT||
2407032180077|Success SMS||5||AUNJAIBOT||
2407032179865|Success SMS||5||AUNJAIBOT||
2407032181027|Success SMS||5||AUNJAIBOT||
2407081134542|Success SMS||5||AUNJAIBOT||
2407032179797|Unsuccess|System Conect|4||AUNJAIBOT||
2407093463598|Success SMS||5||AUNJAIBOT||
2407081140630|Success SMS||5||AUNJAIBOT||
2407231048455|Unsuccess|System Conect|3||AUNJAIBOT||
2407071158662|Success SMS||5||AUNJAIBOT||
2407071160292|Unsuccess|System Conect|3||AUNJAIBOT||
2407071158174|Unsuccess|System Conect|4||AUNJAIBOT||
2407081131712|Success SMS||5||AUNJAIBOT||
2407081128845|Unsuccess|System Conect|4||AUNJAIBOT||
2407081130992|Unsuccess|System Conect|4||AUNJAIBOT||
2407093452582|Success SMS||5||AUNJAIBOT||
2407081131721|Unsuccess|System Conect|4||AUNJAIBOT||
2407081132305|Success SMS||5||AUNJAIBOT||
2407093552273|Success SMS||5||AUNJAIBOT||
2407081130069|Success SMS||5||AUNJAIBOT||
2407081140223|Unsuccess|System Conect|4||AUNJAIBOT||
2407231048639|Unsuccess|System Conect|4||AUNJAIBOT||
2407231048590|Unsuccess|System Conect|3||AUNJAIBOT||
2407081148176|Success SMS||5||AUNJAIBOT||
2407221301936|Unsuccess|System Conect|1||AUNJAIBOT||
2407221388748|Unsuccess|System Conect|3||AUNJAIBOT||
2407231049152|Unsuccess|System Conect|2||AUNJAIBOT||
2407221299098|Unsuccess|System Conect|3||AUNJAIBOT||
2407081135200|Unsuccess|System Conect|1||AUNJAIBOT||
2407221386788|Unsuccess|System Conect|3||AUNJAIBOT||
2407081152927|Success SMS||5||AUNJAIBOT||
2407081134806|Success SMS||5||AUNJAIBOT||
2407221343365|Unsuccess|System Conect|2||AUNJAIBOT||
2407081148221|Unsuccess|System Conect|3||AUNJAIBOT||
2407081152357|Success SMS||5||AUNJAIBOT||
2407081150652|Unsuccess|System Conect|3||AUNJAIBOT||
2407093467980|Unsuccess|System Conect|4||AUNJAIBOT||
2407093453213|Success SMS||5||AUNJAIBOT||
2407071146550|Success SMS||5||AUNJAIBOT||
2407071148838|Success SMS||5||AUNJAIBOT||
2407071148657|Success SMS||5||AUNJAIBOT||
2407093452957|Success SMS||5||AUNJAIBOT||
2407093454633|Unsuccess|System Conect|4||AUNJAIBOT||
2407221387505|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|1||AUNJAIBOT||
2407093460012|Unsuccess|System Conect|2||AUNJAIBOT||
2407093454467|Unsuccess|System Conect|4||AUNJAIBOT||
2407221388220|Unsuccess|System Conect|3||AUNJAIBOT||
2407221388139|Unsuccess|System Conect|1||AUNJAIBOT||
2407093469234|Unsuccess|System Conect|4||AUNJAIBOT||
2407071166069|Success SMS||5||AUNJAIBOT||
2407071163232|Success SMS||5||AUNJAIBOT||
2407081141216|Unsuccess|System Conect|4||AUNJAIBOT||
2407081141511|Success SMS||5||AUNJAIBOT||
